# {"num_procs": [1, 2, 3, 5, 8, 13, 20], "batch_size": 20, "max_evals": 15}
# CONC	ELAPSED
20	0.777987957001	0.03889939785
20	0.799377918243	0.0399688959122
13	0.85135102272	0.0654885402093
20	1.15659809113	0.0578299045563
2	1.38633394241	0.693166971207
3	1.24797105789	0.415990352631
1	2.44601917267	2.44601917267
2	0.955975055695	0.477987527847
5	0.861361026764	0.172272205353
2	1.43484902382	0.717424511909
2	1.35600495338	0.678002476692
5	1.12034893036	0.224069786072
5	1.1067481041	0.221349620819
2	1.35193490982	0.67596745491
20	1.19400405884	0.0597002029419
# best: 20 ({'concurrency': 6})
