# {"num_procs": [1, 2, 3, 5, 8, 10], "batch_size": 10, "max_evals": 33}
# CONC	ELAPSED
10	0.392598867416	0.0392598867416
8	0.390806913376	0.048850864172
10	0.400970935822	0.0400970935822
3	0.399866104126	0.133288701375
2	0.48451089859	0.242255449295
3	0.558213949203	0.186071316401
1	1.2924849987	1.2924849987
2	0.583791017532	0.291895508766
5	0.40792798996	0.0815855979919
2	0.45419383049	0.227096915245
2	0.473128080368	0.236564040184
5	0.395477056503	0.0790954113007
5	0.471282958984	0.0942565917969
2	0.667842149734	0.333921074867
10	0.552546977997	0.0552546977997
3	0.623052120209	0.20768404007
8	0.546686172485	0.0683357715607
1	1.29550099373	1.29550099373
2	0.665764093399	0.3328820467
10	0.5633020401	0.05633020401
8	0.568686962128	0.071085870266
8	0.557597160339	0.0696996450424
8	0.559573888779	0.0699467360973
10	0.541486024857	0.0541486024857
8	0.583751916885	0.0729689896107
10	0.579806089401	0.0579806089401
8	0.548622846603	0.0685778558254
1	1.23931407928	1.23931407928
10	0.559125185013	0.0559125185013
10	0.557837963104	0.0557837963104
8	0.548843860626	0.0686054825783
3	0.617355108261	0.205785036087
10	0.53023481369	0.053023481369
# best: 8 ({'concurrency': 4})
